POW_SA2_CODE_2021,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
602011046,19,0,0,112,81,10,13,0,0,104,126,11,18,4,0,160,101,19,11,4,0,129,61,10,22,4,3,101,26,4,15,6,0,51,17,3,6,0,0,26,6,0,9,0,0,9,1006,81,155,14,6,1267
602011047,25,0,0,224,188,24,19,0,0,239,186,27,20,0,0,238,214,18,22,3,0,252,153,10,18,3,0,184,43,8,7,3,0,54,8,0,0,0,0,11,4,0,0,0,0,4,2211,137,167,17,9,2536
602011048,17,0,3,152,164,9,12,0,0,187,144,9,9,0,0,173,139,9,9,0,0,160,96,0,15,0,0,121,47,13,5,0,0,68,14,0,3,0,3,21,4,0,0,0,0,4,1270,77,118,8,10,1489
602011049,8,0,0,42,16,4,17,0,0,43,20,5,9,0,0,32,9,4,10,0,0,22,16,5,6,0,0,29,9,0,7,0,0,18,5,0,6,0,0,13,7,6,6,5,0,19,211,49,101,5,0,368
602011050,5,0,6,120,98,9,18,0,0,123,126,12,9,0,0,153,117,9,9,0,0,128,65,7,12,0,0,89,31,0,4,0,0,36,10,0,0,3,0,14,0,5,0,0,0,10,1028,77,85,11,10,1211
602011051,8,0,0,38,28,5,11,0,0,45,15,8,17,0,0,41,15,3,13,0,0,30,16,8,13,4,0,35,9,3,6,0,0,21,8,0,3,6,0,18,0,4,0,0,0,4,188,46,99,19,3,355
602011052,6,0,3,122,108,14,13,0,0,139,112,9,16,7,0,137,116,22,19,4,0,160,79,13,12,0,8,117,30,7,8,0,0,49,12,5,8,5,0,22,0,0,0,0,0,0,998,103,119,19,14,1251
602021053,0,5,0,60,63,9,10,3,0,88,85,10,8,4,0,96,85,3,22,8,0,119,66,10,16,0,6,91,35,9,12,4,0,69,12,10,7,4,0,25,0,4,3,0,4,7,623,78,97,34,9,838
602021054,33,3,0,209,141,17,46,4,5,217,190,27,60,9,4,289,191,15,42,12,0,265,120,29,53,17,5,217,64,10,34,18,3,131,11,10,22,16,0,54,3,10,9,7,0,33,1763,167,363,101,32,2429
602021055,25,0,0,107,53,16,16,10,4,105,87,23,23,3,4,137,79,14,27,12,3,138,55,25,37,13,3,128,22,9,18,12,0,56,8,3,6,9,0,29,3,5,5,8,0,24,741,121,194,76,15,1148
602021056,9,0,0,35,31,6,12,0,0,47,36,13,10,0,0,64,23,12,12,0,0,51,18,3,11,7,4,41,13,5,8,3,0,24,6,3,3,0,0,9,0,0,4,0,0,4,287,60,86,24,5,458
602021057,18,3,4,139,116,11,27,5,0,156,103,10,25,9,0,146,86,11,22,7,0,122,50,10,20,12,3,95,27,7,26,8,4,71,7,6,12,5,5,37,0,3,12,4,0,18,861,99,191,51,16,1224
602031058,16,4,0,59,33,0,18,6,0,53,49,5,23,3,0,89,29,8,16,8,0,64,24,10,24,7,0,67,14,5,14,7,0,43,12,3,14,10,3,40,0,3,10,7,0,18,327,62,161,62,7,625
602031059,14,0,5,285,264,11,11,4,5,302,333,13,26,6,4,375,287,19,18,5,5,327,200,19,17,8,0,240,73,6,15,10,8,114,11,4,8,10,0,33,7,3,4,13,0,24,2515,101,146,60,35,2858
602031060,9,3,0,106,121,12,9,3,0,154,125,7,14,4,4,157,113,12,17,4,0,146,91,4,18,7,0,123,32,7,12,16,3,68,19,5,9,5,0,36,13,0,4,8,0,30,1194,77,129,59,22,1476
602031061,16,3,0,124,100,10,20,4,3,139,98,19,23,7,3,156,95,15,27,18,7,157,79,15,23,14,4,132,29,7,19,14,4,71,17,12,4,3,6,39,7,0,9,10,0,26,1121,137,159,80,25,1516
602031062,10,3,0,249,232,20,18,0,3,276,237,16,14,3,0,267,227,19,29,3,3,278,166,23,20,7,0,216,55,10,9,3,0,85,7,9,10,3,0,30,4,5,4,5,0,19,2314,148,150,37,19,2670
602031064,34,10,0,183,112,11,36,10,4,169,165,15,42,6,3,236,183,10,52,12,0,260,157,17,50,14,5,240,69,15,28,8,3,117,13,8,14,11,0,44,6,3,9,13,0,33,1402,116,310,91,22,1946
602031099,5,0,4,41,20,0,10,0,0,37,23,3,11,0,0,36,42,9,9,4,0,67,25,3,15,7,0,45,23,5,16,6,0,51,0,7,9,4,0,18,0,0,7,8,5,20,275,37,78,37,9,444
602031100,30,9,0,203,186,22,35,7,3,254,187,30,40,9,4,266,180,35,57,15,9,295,175,33,46,24,3,284,73,36,27,17,0,155,14,9,13,9,3,53,4,8,11,15,4,38,1850,225,321,127,48,2571
603011065,10,0,0,63,51,4,16,5,0,76,52,4,18,3,0,73,57,5,12,8,0,83,43,11,22,9,0,91,16,11,8,9,5,49,10,5,0,3,7,29,5,3,4,10,0,23,561,56,104,50,17,793
603011066,8,0,0,52,23,0,12,3,0,39,39,8,13,6,0,60,33,3,8,5,0,48,32,3,8,7,0,56,16,5,8,5,4,34,3,0,12,6,0,18,0,0,0,4,0,9,364,34,89,27,15,526
603011067,13,7,0,108,71,16,21,4,0,110,87,8,31,11,6,147,74,6,45,11,6,145,74,14,39,18,0,150,28,9,27,18,0,80,11,9,10,12,3,45,0,9,6,8,0,27,768,104,251,101,27,1253
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13
603021069,16,0,0,77,45,11,30,5,0,93,55,11,32,3,4,102,46,12,27,7,0,93,41,15,24,9,0,91,18,17,15,7,0,65,9,8,10,0,0,25,0,3,0,6,0,12,514,94,185,53,7,850
603021070,35,4,0,119,69,19,34,4,3,128,64,9,39,10,0,121,56,14,26,9,5,110,55,12,38,10,3,112,20,10,26,3,4,60,8,0,13,11,0,35,0,0,13,5,0,21,635,90,274,62,23,1082
603021071,24,0,0,140,93,6,22,3,4,129,113,15,18,5,6,155,93,13,28,5,0,138,78,11,28,4,4,130,23,3,8,3,0,36,5,5,9,4,0,20,0,5,4,7,4,15,1055,79,166,46,29,1367
603021072,43,7,3,276,217,25,31,6,4,287,191,30,49,9,3,282,200,36,43,13,3,294,171,16,49,6,9,249,64,6,26,4,0,101,19,7,11,6,3,47,7,0,7,13,0,24,2162,168,367,86,52,2840
603031073,12,0,0,60,56,3,17,3,3,83,56,0,13,0,5,76,91,3,26,7,0,125,76,11,8,8,6,112,32,3,21,3,0,57,3,13,11,4,0,26,0,5,3,3,0,10,595,38,128,46,18,826
603031074,15,0,3,149,110,20,27,10,0,171,144,18,23,5,8,199,156,25,31,9,10,219,122,18,32,10,10,191,52,14,23,10,6,110,17,8,10,6,3,43,3,9,9,14,3,37,1377,160,210,81,44,1870
604011075,0,0,0,59,37,0,6,0,0,49,36,4,8,0,3,43,44,0,0,0,0,42,31,0,0,4,0,40,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,448,6,28,7,9,494
604011076,24,7,0,94,60,18,14,13,3,100,67,5,19,10,0,108,56,11,22,11,5,112,34,15,31,15,4,90,11,4,25,8,3,60,8,4,17,13,0,39,3,4,10,18,0,43,521,100,194,108,25,947
604011077,16,0,3,601,597,39,13,0,10,655,620,43,25,0,3,699,560,31,22,4,9,629,397,29,29,7,8,464,130,31,12,5,0,179,33,9,12,3,0,59,3,5,3,0,5,16,5777,266,203,31,53,6330
604011078,7,0,0,341,323,20,17,4,6,368,384,15,18,0,3,420,396,26,26,0,0,445,313,14,21,0,7,347,107,8,11,0,0,125,27,7,4,0,0,36,4,0,0,4,0,12,3215,113,140,16,19,3510
604011079,16,4,0,99,78,9,14,0,3,106,60,4,33,0,8,104,72,23,14,7,3,118,71,10,26,6,0,112,16,4,12,0,0,38,9,0,6,0,4,24,5,0,5,0,0,13,735,73,148,33,23,1014
604011080,0,0,0,74,72,3,4,0,0,80,93,4,4,0,3,105,85,0,9,0,0,95,60,5,0,4,0,68,21,0,0,0,0,24,4,0,0,0,0,9,3,0,0,6,0,7,702,14,41,7,6,769
604011081,4,0,0,86,98,11,3,4,0,115,81,4,9,0,0,107,101,12,10,0,0,128,68,11,17,5,0,97,24,0,7,0,0,30,0,0,4,0,0,15,0,0,0,5,3,7,830,48,73,25,10,986
604011082,27,4,4,332,334,32,35,0,5,405,382,22,24,3,7,439,398,34,27,6,5,473,243,22,24,8,10,307,96,7,14,0,0,131,14,7,6,5,6,32,9,0,3,7,4,24,3485,206,220,38,56,3999
604011083,10,0,0,62,45,0,8,3,0,52,68,3,8,0,0,85,63,3,10,0,0,87,60,6,11,4,3,74,18,3,10,3,0,28,8,0,5,4,0,14,0,0,4,0,0,3,508,31,69,16,8,628
604011084,10,6,9,156,150,12,22,3,4,187,186,19,17,0,0,224,188,19,15,0,0,226,125,9,22,3,0,167,50,20,17,0,0,87,11,6,3,0,0,23,9,4,3,4,0,18,1648,126,152,27,20,1966
604021085,47,10,7,712,704,47,41,0,7,793,726,41,59,10,8,852,662,40,45,4,6,750,447,31,50,9,9,537,166,16,32,5,3,226,42,9,15,5,6,74,18,0,4,12,6,39,6895,315,406,61,56,7729
604021086,7,0,0,154,164,11,12,0,0,183,187,8,12,0,4,207,194,12,15,4,4,226,147,8,22,0,5,175,49,4,6,0,0,56,10,3,5,0,0,24,5,0,6,3,0,13,1491,65,93,8,19,1676
604021087,10,0,5,231,253,14,12,5,6,280,274,10,19,7,3,310,268,9,19,8,3,309,185,9,15,6,0,212,70,6,12,8,0,98,26,3,9,9,0,43,11,3,13,10,3,33,2463,81,133,51,22,2758
604021088,6,0,0,126,115,13,8,0,0,139,128,4,5,0,0,140,116,5,0,0,0,126,79,4,7,0,0,99,19,7,5,0,0,32,8,3,8,0,0,15,3,0,0,4,0,9,1157,51,60,12,13,1290
604021089,8,3,0,127,106,5,21,6,0,135,154,10,18,0,4,184,119,16,25,7,0,167,108,15,17,6,0,146,51,12,25,12,0,96,20,7,10,0,4,39,7,0,5,3,6,20,1181,113,161,48,20,1524
604021090,16,0,0,201,151,17,8,0,0,181,196,20,11,0,0,229,183,4,15,7,0,218,130,13,10,0,0,159,35,3,8,6,0,51,6,3,0,5,0,17,7,0,3,5,0,12,1718,100,114,27,12,1969
604021091,14,0,3,133,115,8,23,9,0,151,138,21,32,7,0,193,128,12,40,15,6,197,110,15,30,14,8,175,26,6,23,9,4,69,10,0,16,6,5,35,6,3,11,11,5,36,1132,113,227,80,33,1571
604021092,9,0,0,67,56,4,12,3,4,82,54,7,12,0,3,79,60,18,3,0,0,84,42,3,12,0,0,64,6,8,11,7,0,30,5,3,12,5,0,19,0,0,0,5,0,6,571,54,90,21,12,751
604031093,7,3,0,75,36,4,11,9,0,56,65,6,9,0,0,84,62,11,12,4,0,91,35,6,16,3,3,68,30,10,16,19,3,71,4,7,10,4,6,25,7,4,11,0,3,18,529,70,111,46,26,783
604031094,25,6,0,105,59,18,27,5,3,112,67,21,32,12,0,133,64,8,25,11,8,107,59,19,32,3,5,119,17,11,19,15,3,66,6,5,8,6,3,35,0,4,9,7,7,22,796,113,243,90,35,1277
604031095,9,0,0,184,193,20,16,0,6,231,207,13,21,3,4,244,218,11,18,0,0,249,183,14,18,0,0,211,71,12,9,7,6,103,16,4,0,5,0,30,3,0,4,0,0,14,1997,93,124,25,21,2256
604031096,11,0,0,110,89,10,12,3,0,113,106,10,17,5,3,146,84,3,22,3,4,124,72,7,16,4,0,97,24,0,16,9,3,61,8,0,9,6,0,30,3,0,8,12,0,22,859,68,131,59,23,1141
604031097,5,0,0,170,177,5,10,5,0,204,217,7,12,6,5,252,190,7,17,9,0,218,159,16,12,9,3,195,61,4,9,10,0,84,18,4,6,5,0,30,5,0,0,0,4,13,1932,59,78,42,23,2137
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,7,17,7,0,0,0,5,12,4,0,0,0,14,21,8,3,3,0,8,22,8,0,0,0,3,9,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,53,7,3,0,84,141
699999499,350,26,14,1032,593,79,392,23,28,1118,599,97,428,25,29,1176,618,104,450,22,37,1235,503,99,420,31,40,1091,206,56,221,26,18,518,65,18,91,26,17,216,30,19,49,41,9,150,6912,826,3478,258,285,11753
701011001,0,0,3,206,182,0,4,0,0,190,175,3,6,0,0,183,129,0,6,0,0,133,78,0,0,0,0,80,25,3,6,0,0,39,8,0,4,0,0,9,3,0,0,0,0,3,1784,14,28,3,8,1841
701011002,34,4,4,1539,1244,64,41,3,3,1360,1227,76,38,8,3,1347,1012,64,34,4,5,1117,652,47,35,8,0,747,315,28,28,10,8,384,81,24,15,7,0,132,24,6,7,0,0,43,12529,451,350,59,47,13444
701011003,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,30,3,0,0,0,39
701011004,12,0,0,160,114,9,14,0,0,133,130,8,11,0,0,149,100,16,8,0,0,117,86,5,5,0,0,100,44,3,8,0,0,53,20,0,0,0,0,27,3,4,9,7,0,15,1631,71,80,8,4,1802
701011005,7,0,0,143,117,4,7,0,0,127,118,7,4,3,0,132,79,10,5,0,4,100,46,12,9,0,0,67,15,6,5,0,0,33,8,3,4,0,0,16,7,4,0,3,0,12,1426,68,59,17,7,1579
701011006,8,0,0,100,74,3,4,0,0,90,90,7,3,0,0,106,53,3,3,3,0,62,45,5,8,0,0,49,18,0,4,0,0,25,9,0,3,0,0,11,0,0,0,0,0,0,989,35,43,5,8,1073
701011007,9,0,0,136,108,9,14,0,0,128,93,11,19,4,0,126,89,11,18,0,0,114,60,13,14,5,0,85,34,3,9,0,0,52,6,0,3,4,4,23,4,0,3,0,0,9,1139,89,113,17,7,1359
701011008,4,0,0,94,78,9,7,0,3,101,92,15,11,0,0,116,70,11,11,0,0,101,52,16,5,0,0,74,35,7,9,0,0,52,8,0,0,3,0,13,6,0,0,0,0,10,946,89,83,10,5,1139
701011009,27,7,3,764,611,70,18,3,0,703,555,77,32,3,10,673,453,72,32,6,0,561,333,76,28,4,3,433,126,30,9,5,0,177,53,12,12,0,0,75,9,9,3,5,0,19,5866,515,222,46,30,6686
701021010,0,0,0,24,31,6,4,0,0,39,24,0,10,0,0,32,23,0,0,0,0,25,13,0,3,0,0,19,9,0,0,5,0,8,4,5,4,0,0,7,0,0,0,0,0,0,224,12,28,7,0,271
701021011,4,4,0,14,13,0,5,0,0,17,16,4,4,0,0,29,13,0,4,0,0,13,6,0,3,0,0,9,6,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,108,12,29,4,0,162
701021012,8,0,3,682,603,38,14,4,0,658,579,47,15,0,4,647,465,30,20,6,0,516,310,32,18,5,9,375,105,7,3,0,5,123,37,17,3,3,0,60,6,0,0,0,0,16,5757,286,122,25,36,6233
701021013,9,3,0,506,401,17,8,0,4,430,402,11,11,3,0,429,325,14,11,0,0,351,226,5,16,5,4,254,113,6,7,5,0,129,43,3,7,0,0,50,5,0,0,0,0,14,4374,108,120,23,18,4644
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,15
701021016,15,0,0,113,73,13,10,0,0,97,73,16,13,0,0,104,59,12,17,0,0,90,49,9,20,0,5,82,22,6,5,3,0,43,15,3,0,0,0,15,0,0,5,0,0,9,995,94,97,12,13,1216
701021017,0,0,0,271,252,9,5,0,5,269,232,17,5,0,5,253,195,11,0,0,0,203,112,8,0,0,0,123,52,4,0,4,0,58,8,0,0,0,0,8,0,4,0,0,0,4,2096,75,22,6,17,2218
701021018,5,0,0,19,14,0,3,0,0,20,12,0,9,0,0,21,5,4,3,0,0,18,7,0,6,0,0,14,0,0,4,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,146,15,39,4,0,202
701021019,7,0,0,60,36,3,7,0,0,52,48,5,8,0,0,64,35,7,10,0,0,53,26,0,3,0,0,34,8,3,5,0,0,17,3,0,0,0,0,7,0,0,0,0,0,0,502,32,58,7,0,601
701021020,5,0,0,55,48,3,9,0,0,62,34,11,11,0,0,58,35,8,10,0,0,55,25,3,8,6,0,44,16,0,11,0,0,32,0,3,4,0,0,10,0,0,0,0,0,0,531,45,86,9,6,686
701021021,9,0,0,29,8,5,7,0,0,29,15,6,7,0,0,27,7,4,5,0,0,13,10,0,5,0,0,16,5,3,4,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,119,45,60,3,0,232
701021022,13,0,0,112,72,0,7,0,0,88,70,0,8,0,0,82,63,5,8,0,0,80,53,0,3,0,0,57,36,0,14,0,0,47,5,0,4,0,0,9,4,0,0,0,0,3,914,27,76,5,9,1026
701021023,5,0,0,77,60,10,6,0,0,77,44,3,17,0,0,60,43,7,9,0,0,61,27,0,4,0,0,32,9,3,0,0,0,18,0,0,0,0,0,4,3,0,0,0,0,5,561,40,66,8,7,679
701021024,0,0,0,30,26,4,3,0,0,29,27,0,5,0,0,29,12,3,0,0,0,14,17,0,3,0,0,18,3,3,3,0,0,7,0,4,3,0,0,8,0,0,0,0,0,3,176,24,35,9,0,245
701021025,16,0,0,55,35,11,5,0,0,53,58,8,5,0,0,71,27,13,9,0,0,53,35,5,9,0,0,51,10,3,8,0,0,22,5,0,9,0,0,12,3,0,3,0,0,6,529,61,73,6,6,672
701021026,6,0,0,67,33,0,8,0,0,42,32,0,9,0,0,38,27,3,6,0,0,33,22,0,7,3,0,35,8,0,4,0,0,9,4,0,4,0,0,9,0,6,0,0,0,5,406,30,63,5,0,504
701021027,4,0,4,605,494,4,8,0,5,505,362,10,13,0,0,380,328,7,6,0,0,341,257,6,7,0,0,273,128,3,8,0,0,141,38,6,3,0,0,48,7,0,0,0,0,13,5079,43,77,6,22,5225
701021028,4,0,0,31,27,6,4,0,0,35,12,4,3,0,0,21,15,0,8,0,0,18,13,0,4,0,0,13,8,0,4,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,195,19,42,3,3,259
701021029,5,0,0,36,33,4,0,0,0,39,21,3,4,0,0,27,5,0,4,0,0,17,16,0,7,0,0,29,7,0,4,0,0,12,0,0,0,0,0,4,0,0,0,0,0,4,217,17,42,3,0,277
701021030,5,0,0,27,13,3,10,0,0,24,7,0,3,4,4,17,12,5,7,0,0,17,9,0,3,0,0,6,5,0,3,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,138,11,35,5,6,195
701031031,9,6,0,432,361,21,4,0,7,396,331,27,16,0,0,382,263,17,17,4,3,303,144,15,13,4,4,179,76,4,6,0,0,84,18,8,0,0,0,23,4,6,5,0,0,13,4638,136,103,23,32,4923
701031032,24,4,0,138,96,17,22,6,5,142,95,19,42,5,5,159,87,24,37,8,4,154,73,12,16,6,0,104,33,9,15,8,0,66,15,6,10,6,3,35,0,4,3,4,0,7,1028,147,220,49,32,1462
701031033,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,5,3,0,0,26
701031034,7,0,0,113,68,9,15,0,0,96,68,17,10,0,0,92,51,14,13,3,0,84,40,11,11,3,0,57,14,6,10,0,0,37,8,0,5,3,0,12,0,0,0,0,0,0,1034,95,94,17,16,1252
701031035,19,6,0,219,163,18,16,4,4,201,153,20,24,3,3,198,132,14,23,5,5,173,57,17,20,6,0,102,24,8,6,7,0,44,10,4,7,4,0,26,3,5,4,9,0,18,1329,109,150,50,13,1653
701041036,8,3,0,40,30,0,3,0,0,37,29,7,3,0,0,38,22,3,4,0,0,32,7,0,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,435,20,44,4,4,505
701041037,0,0,0,30,28,0,3,0,0,32,22,0,0,0,0,28,21,0,5,0,0,27,22,0,5,0,0,25,3,0,3,0,0,8,3,3,0,0,0,7,0,0,0,0,0,0,242,14,22,3,0,288
701041038,12,0,0,162,116,20,8,6,0,147,124,23,19,0,3,168,78,19,14,0,5,106,69,12,8,4,0,91,27,5,4,0,0,37,14,0,0,0,0,19,0,0,0,0,0,3,1292,128,96,17,8,1537
701041039,8,0,0,29,19,0,4,0,0,23,11,0,7,0,0,12,17,5,3,0,0,17,8,0,0,0,0,9,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,164,15,31,0,0,215
701041040,5,0,0,21,17,0,0,0,0,16,4,0,4,0,0,9,18,0,4,0,0,18,9,0,0,4,0,14,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,160,8,20,0,4,196
701041041,20,0,0,440,331,36,15,4,3,391,323,30,17,0,9,375,266,26,11,0,3,306,171,12,10,0,0,192,82,4,6,0,5,101,25,0,4,0,0,33,9,0,0,0,0,10,3863,197,151,18,32,4264
701041042,13,3,4,76,39,4,10,0,0,59,34,0,8,0,5,48,29,4,9,0,0,36,19,0,0,0,0,18,7,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,498,29,90,9,10,639
701041043,8,0,0,47,40,3,3,0,0,47,32,9,6,0,0,44,36,3,0,0,0,43,22,0,6,0,0,27,3,0,3,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,406,30,71,0,0,511
701041044,4,0,0,36,23,0,9,0,0,29,20,0,5,0,0,28,18,0,5,0,0,29,11,0,0,0,0,16,7,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,212,15,42,6,4,273
702011045,44,0,3,798,618,54,25,0,0,698,656,60,37,8,5,764,604,62,27,7,4,707,474,48,27,9,5,566,238,33,16,8,5,295,64,17,9,7,0,99,36,5,4,0,0,48,7254,452,273,58,43,8078
702011046,10,0,0,78,69,3,9,0,0,85,76,0,3,0,0,78,67,11,12,0,0,82,69,4,13,0,0,79,21,0,15,0,0,35,3,0,0,0,0,11,5,0,0,0,0,4,696,32,75,3,8,811
702011047,6,5,0,69,58,6,8,0,0,77,63,0,13,0,0,78,48,4,3,4,0,57,35,6,4,0,0,37,19,0,3,0,0,27,6,4,0,0,0,12,3,0,0,0,0,4,651,27,65,7,3,746
702011048,3,0,0,41,20,7,3,0,0,33,23,10,4,0,0,39,20,3,0,0,0,28,13,0,3,0,0,18,4,3,3,0,0,13,0,0,0,0,0,6,0,0,0,0,0,4,290,37,33,4,3,366
702011049,9,0,5,231,191,3,4,0,0,200,186,4,5,0,0,199,184,8,6,0,0,195,122,6,3,0,0,137,75,0,3,0,5,90,13,0,0,0,0,21,0,0,0,0,0,7,2330,39,48,5,15,2432
702011050,0,0,0,94,78,0,0,0,0,79,78,0,4,0,0,78,84,9,0,0,0,86,55,0,8,0,0,57,30,4,6,0,0,34,7,0,0,0,0,9,4,0,0,0,0,4,1055,14,17,0,4,1088
702011051,3,0,0,69,71,18,3,0,0,93,62,9,9,0,0,83,55,3,3,0,0,64,67,8,10,0,0,85,37,4,6,6,0,52,3,8,0,0,0,10,0,3,0,0,0,6,696,67,43,4,10,816
702011052,0,0,0,168,142,4,0,0,6,151,177,11,4,0,0,190,155,10,0,0,0,170,115,3,0,0,0,123,37,0,0,0,0,40,14,0,0,0,0,13,9,0,0,0,0,6,1415,29,15,7,14,1473
702011053,0,0,0,179,171,0,0,0,0,175,186,0,0,0,0,189,147,0,0,0,0,149,83,0,0,0,0,83,31,0,0,0,0,32,12,0,0,0,0,14,0,0,0,0,0,4,1505,11,8,0,8,1543
702011054,0,0,0,43,46,0,0,0,0,46,25,0,0,0,0,31,37,0,0,0,0,33,30,3,0,0,0,38,14,0,0,0,0,14,7,0,0,4,0,4,3,0,0,0,0,0,373,3,3,0,0,384
702021055,0,0,0,57,61,4,0,0,0,71,49,6,0,0,4,59,59,3,0,0,0,61,37,5,0,0,0,42,23,0,0,0,0,25,7,0,0,0,0,7,6,0,0,0,0,6,758,21,10,10,10,800
702021056,3,0,5,102,89,7,3,0,0,110,121,4,3,0,0,124,115,8,3,0,0,124,100,7,8,0,0,111,51,3,9,0,0,68,11,6,3,0,0,23,10,5,0,0,0,12,1151,44,33,3,13,1243
702031057,18,6,3,139,160,11,29,0,0,202,166,21,10,6,3,205,152,14,19,8,3,191,112,8,14,9,6,146,58,3,16,4,4,78,15,0,3,3,0,22,3,0,0,3,0,13,1335,78,129,40,29,1622
702031058,0,0,0,39,52,0,0,0,0,54,58,0,4,0,0,69,27,10,3,0,0,38,26,3,0,0,0,26,7,0,4,0,0,19,3,3,0,0,0,8,4,0,0,0,0,4,464,31,24,6,3,533
702031059,0,0,0,46,33,0,0,0,4,35,47,4,0,0,0,48,31,0,0,0,0,35,28,0,0,0,0,29,8,0,0,0,0,13,0,0,0,0,4,4,0,0,0,0,0,0,361,13,3,0,12,393
702031060,0,0,5,54,52,8,0,0,3,59,63,0,0,0,0,65,47,7,0,0,0,49,35,0,0,0,0,40,25,0,0,0,0,25,3,0,0,0,0,4,0,0,0,0,0,0,484,29,4,0,16,539
702031061,0,0,5,92,81,0,0,0,0,86,82,0,0,0,0,88,71,0,0,0,0,72,65,0,0,0,0,72,26,0,0,0,0,26,14,0,0,0,0,14,5,0,0,0,0,5,976,4,5,0,6,995
702041062,0,0,0,211,227,4,3,0,0,232,170,3,0,0,0,174,184,0,5,0,0,193,113,0,0,3,0,117,46,0,0,0,0,47,6,0,0,0,0,6,3,0,0,0,0,3,1629,9,17,7,9,1667
702041063,0,0,3,184,158,6,0,0,0,164,160,0,0,0,0,162,146,6,3,0,3,156,108,0,4,0,0,116,43,0,4,0,0,48,20,0,0,0,0,21,3,0,0,0,0,4,1527,14,25,4,24,1585
702041064,5,0,0,183,158,10,3,0,3,176,120,8,8,0,0,138,100,7,9,0,0,115,67,0,0,0,0,67,29,0,0,0,0,41,11,6,0,0,0,15,4,0,0,0,0,9,1211,56,51,10,10,1341
702051065,0,0,3,61,39,4,0,0,0,46,57,5,4,3,0,69,43,3,3,0,0,55,35,3,0,4,0,46,25,0,5,0,0,25,12,0,3,0,0,11,0,0,0,0,0,3,584,27,25,19,6,661
702051066,0,0,3,158,132,5,4,0,0,140,153,0,0,0,0,160,119,3,3,0,0,126,100,7,0,7,0,110,30,5,0,0,0,34,18,0,0,0,0,21,0,0,0,0,0,4,1306,30,17,12,10,1369
702051067,11,0,6,419,321,34,23,0,0,385,377,37,24,3,0,446,308,32,18,3,0,368,234,31,13,9,4,292,98,18,18,9,5,140,32,5,11,3,0,52,13,4,3,9,0,31,4216,260,183,51,51,4760
