POW_SA2_CODE_2021,Ad_Dip_300_399_Mng,Ad_Dip_300_399_Pro,Ad_Dip_300_399_TecTW,Ad_Dip_300_399_CoPSW,Ad_Dip_300_399_ClAW,Ad_Dip_300_399_SWks,Ad_Dip_300_399_MaOpDv,Ad_Dip_300_399_Lab,Ad_Dip_300_399_IDNS,Ad_Dip_300_399_Tot,Ad_Dip_400_499_Mng,Ad_Dip_400_499_Pro,Ad_Dip_400_499_TecTW,Ad_Dip_400_499_CoPSW,Ad_Dip_400_499_ClAW,Ad_Dip_400_499_SWks,Ad_Dip_400_499_MaOpDv,Ad_Dip_400_499_Lab,Ad_Dip_400_499_IDNS,Ad_Dip_400_499_Tot,Ad_Dip_500_649_Mng,Ad_Dip_500_649_Pro,Ad_Dip_500_649_TecTW,Ad_Dip_500_649_CoPSW,Ad_Dip_500_649_ClAW,Ad_Dip_500_649_SWks,Ad_Dip_500_649_MaOpDv,Ad_Dip_500_649_Lab,Ad_Dip_500_649_IDNS,Ad_Dip_500_649_Tot,Ad_Dip_650_799_Mng,Ad_Dip_650_799_Pro,Ad_Dip_650_799_TecTW,Ad_Dip_650_799_CoPSW,Ad_Dip_650_799_ClAW,Ad_Dip_650_799_SWks,Ad_Dip_650_799_MaOpDv,Ad_Dip_650_799_Lab,Ad_Dip_650_799_IDNS,Ad_Dip_650_799_Tot,Ad_Dip_800_999_Mng,Ad_Dip_800_999_Pro,Ad_Dip_800_999_TecTW,Ad_Dip_800_999_CoPSW,Ad_Dip_800_999_ClAW,Ad_Dip_800_999_SWks,Ad_Dip_800_999_MaOpDv,Ad_Dip_800_999_Lab,Ad_Dip_800_999_IDNS,Ad_Dip_800_999_Tot,Ad_Dip_1000_1249_Mng,Ad_Dip_1000_1249_Pro,Ad_Dip_1000_1249_TecTW,Ad_Dip_1000_1249_CoPSW,Ad_Dip_1000_1249_ClAW,Ad_Dip_1000_1249_SWks,Ad_Dip_1000_1249_MaOpDv,Ad_Dip_1000_1249_Lab,Ad_Dip_1000_1249_IDNS,Ad_Dip_1000_1249_Tot,Ad_Dip_1250_1499_Mng,Ad_Dip_1250_1499_Pro,Ad_Dip_1250_1499_TecTW,Ad_Dip_1250_1499_CoPSW,Ad_Dip_1250_1499_ClAW,Ad_Dip_1250_1499_SWks,Ad_Dip_1250_1499_MaOpDv,Ad_Dip_1250_1499_Lab,Ad_Dip_1250_1499_IDNS,Ad_Dip_1250_1499_Tot,Ad_Dip_1500_1749_Mng,Ad_Dip_1500_1749_Pro,Ad_Dip_1500_1749_TecTW,Ad_Dip_1500_1749_CoPSW,Ad_Dip_1500_1749_ClAW,Ad_Dip_1500_1749_SWks,Ad_Dip_1500_1749_MaOpDv,Ad_Dip_1500_1749_Lab,Ad_Dip_1500_1749_IDNS,Ad_Dip_1500_1749_Tot,Ad_Dip_1750_1999_Mng,Ad_Dip_1750_1999_Pro,Ad_Dip_1750_1999_TecTW,Ad_Dip_1750_1999_CoPSW,Ad_Dip_1750_1999_ClAW,Ad_Dip_1750_1999_SWks,Ad_Dip_1750_1999_MaOpDv,Ad_Dip_1750_1999_Lab,Ad_Dip_1750_1999_IDNS,Ad_Dip_1750_1999_Tot,Ad_Dip_2000_2999_Mng,Ad_Dip_2000_2999_Pro,Ad_Dip_2000_2999_TecTW,Ad_Dip_2000_2999_CoPSW,Ad_Dip_2000_2999_ClAW,Ad_Dip_2000_2999_SWks,Ad_Dip_2000_2999_MaOpDv,Ad_Dip_2000_2999_Lab,Ad_Dip_2000_2999_IDNS,Ad_Dip_2000_2999_Tot,Ad_Dip_3000_3499_Mng,Ad_Dip_3000_3499_Pro,Ad_Dip_3000_3499_TecTW,Ad_Dip_3000_3499_CoPSW,Ad_Dip_3000_3499_ClAW,Ad_Dip_3000_3499_SWks,Ad_Dip_3000_3499_MaOpDv,Ad_Dip_3000_3499_Lab,Ad_Dip_3000_3499_IDNS,Ad_Dip_3000_3499_Tot,Ad_Dip_3500mo_Mng,Ad_Dip_3500mo_Pro,Ad_Dip_3500mo_TecTW,Ad_Dip_3500mo_CoPSW,Ad_Dip_3500mo_ClAW,Ad_Dip_3500mo_SWks,Ad_Dip_3500mo_MaOpDv,Ad_Dip_3500mo_Lab,Ad_Dip_3500mo_IDNS,Ad_Dip_3500mo_Tot,Ad_Dip_PINS_Mng,Ad_Dip_PINS_Pro,Ad_Dip_PINS_TecTW,Ad_Dip_PINS_CoPSW,Ad_Dip_PINS_ClAW,Ad_Dip_PINS_SWks,Ad_Dip_PINS_MaOpDv,Ad_Dip_PINS_Lab,Ad_Dip_PINS_IDNS,Ad_Dip_PINS_Tot,Ad_Dip_Tot_Mng,Ad_Dip_Tot_Pro,Ad_Dip_Tot_TecTW,Ad_Dip_Tot_CoPSW,Ad_Dip_Tot_ClAW,Ad_Dip_Tot_SWks,Ad_Dip_Tot_MaOpDv,Ad_Dip_Tot_Lab,Ad_Dip_Tot_IDNS,Ad_Dip_Tot_Tot,CL_nfd_NNI_Mng,CL_nfd_NNI_Pro,CL_nfd_NNI_TecTW,CL_nfd_NNI_CoPSW,CL_nfd_NNI_ClAW,CL_nfd_NNI_SWks,CL_nfd_NNI_MaOpDv,CL_nfd_NNI_Lab,CL_nfd_NNI_IDNS,CL_nfd_NNI_Tot,CL_nfd_1_149_Mng,CL_nfd_1_149_Pro,CL_nfd_1_149_TecTW,CL_nfd_1_149_CoPSW,CL_nfd_1_149_ClAW,CL_nfd_1_149_SWks,CL_nfd_1_149_MaOpDv,CL_nfd_1_149_Lab,CL_nfd_1_149_IDNS,CL_nfd_1_149_Tot,CL_nfd_150_299_Mng,CL_nfd_150_299_Pro,CL_nfd_150_299_TecTW,CL_nfd_150_299_CoPSW,CL_nfd_150_299_ClAW,CL_nfd_150_299_SWks,CL_nfd_150_299_MaOpDv,CL_nfd_150_299_Lab,CL_nfd_150_299_IDNS,CL_nfd_150_299_Tot,CL_nfd_300_399_Mng,CL_nfd_300_399_Pro,CL_nfd_300_399_TecTW,CL_nfd_300_399_CoPSW,CL_nfd_300_399_ClAW,CL_nfd_300_399_SWks,CL_nfd_300_399_MaOpDv,CL_nfd_300_399_Lab,CL_nfd_300_399_IDNS,CL_nfd_300_399_Tot,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot
212031559,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6,4,5,0,4,0,0,0,0,0,21,0,3,0,12,0,3,3,0,0,28,0,7,4,19,4,5,0,4,4,44,4,3,8,8,5,0,5,0,4,33,3,0,6,0,0,0,0,0,0,14,0,3,0,0,4,0,0,0,0,7,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,16,20,60,18,11,17,9,7,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031560,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,10,0,0,0,9,4,4,0,0,0,26,0,0,3,3,5,0,0,5,0,20,0,6,0,9,4,5,4,0,0,20,4,0,4,5,0,0,0,0,0,14,0,5,0,5,0,4,0,0,0,14,0,6,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,18,44,21,13,7,11,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4
212031561,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,5,3,0,0,0,0,0,0,0,17,4,3,0,8,0,0,0,0,0,20,0,0,3,3,6,0,0,0,0,12,3,0,0,7,0,0,6,0,0,21,0,0,0,3,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,14,29,15,6,7,8,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031562,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,4,0,3,0,24,3,3,7,11,5,3,0,5,0,35,8,4,3,9,9,3,3,0,0,40,0,0,4,12,0,0,5,0,0,31,11,0,0,4,0,0,7,0,0,28,0,3,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,17,29,57,34,28,10,18,6,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
212041309,0,0,5,3,0,0,0,4,0,10,0,0,0,0,0,3,3,0,0,24,3,0,0,9,6,0,4,0,0,25,0,0,5,12,5,3,8,4,4,44,5,6,8,15,13,5,20,5,0,86,10,12,17,21,16,7,13,0,0,94,9,7,11,3,17,3,13,3,0,60,9,0,4,6,6,9,5,0,0,40,7,7,7,0,3,3,0,7,0,28,8,9,5,3,3,3,0,0,0,36,6,0,0,0,0,0,0,0,0,14,7,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,71,48,65,76,74,35,68,32,8,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
212041310,0,0,5,6,6,0,0,0,0,16,0,0,3,5,4,0,4,6,0,24,0,0,7,11,6,7,4,11,0,47,11,6,10,3,12,5,3,10,4,66,10,3,35,18,18,6,21,21,4,135,14,8,27,10,16,4,26,23,4,128,18,15,34,5,18,9,8,13,3,119,24,9,19,8,11,0,7,0,4,80,9,16,12,0,4,0,0,0,0,45,29,24,18,7,4,3,0,0,0,86,9,0,0,0,0,0,0,0,0,15,17,0,4,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,145,81,180,79,98,37,84,95,20,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,4
212041312,0,4,3,3,0,0,0,6,0,18,0,0,0,4,3,0,0,4,0,10,0,5,0,15,6,3,0,4,0,32,4,6,0,17,3,4,0,3,0,41,3,3,3,25,7,0,6,4,0,49,9,9,5,8,8,0,4,0,0,46,4,8,3,13,4,4,0,4,0,37,4,8,5,6,0,0,0,0,0,24,3,3,0,8,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,33,46,26,114,42,12,17,21,3,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4
212041313,0,0,0,0,0,5,0,0,0,7,0,3,0,6,0,3,0,0,0,12,3,5,0,11,4,0,0,0,0,20,4,0,5,6,0,3,0,0,0,23,5,4,3,4,9,0,3,4,0,35,5,0,6,4,7,5,0,3,0,32,6,0,7,5,10,0,0,0,0,24,3,4,6,0,8,3,0,0,0,19,0,7,0,0,0,0,0,0,0,5,0,4,3,0,0,5,0,0,0,16,7,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,43,28,32,41,35,29,5,14,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
212041316,0,0,0,0,0,0,0,3,0,13,0,0,0,3,10,0,0,0,3,18,0,0,6,8,9,5,4,0,0,28,0,3,6,6,18,3,4,3,0,50,3,0,6,20,34,11,12,5,4,96,7,8,18,18,55,6,22,3,0,127,11,20,8,20,19,3,4,3,3,98,10,16,7,14,12,0,0,0,0,70,19,7,9,5,9,0,3,3,0,45,27,13,11,3,6,3,0,0,0,61,10,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,94,78,75,100,174,40,51,23,9,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
212041317,3,5,9,13,8,12,8,4,0,51,8,6,12,17,7,12,5,12,0,71,5,0,12,21,12,19,12,4,0,91,21,17,11,31,34,25,10,12,0,154,13,19,24,46,36,16,23,15,0,202,24,20,36,23,29,31,19,12,4,192,23,16,16,17,37,11,17,0,0,132,31,21,10,11,18,8,4,0,0,106,17,8,5,6,12,10,0,0,0,63,46,18,4,16,8,3,4,0,4,107,13,6,3,0,0,0,0,0,0,22,9,0,4,0,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,12,206,141,156,217,205,165,91,71,18,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,7,0,0,0,5,0,5,0,0,0,9,5,0,0,6,0,0,0,0,0,14
212041318,0,0,0,0,4,0,0,7,0,16,0,0,0,3,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,19,0,5,0,12,3,0,0,0,0,23,0,5,7,14,7,0,0,6,0,36,0,5,12,10,0,0,0,3,0,27,0,0,5,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,3,4,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,24,77,19,3,5,18,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212041459,0,0,0,3,4,4,0,0,0,9,0,0,5,4,0,0,0,0,0,15,3,0,3,14,8,0,0,0,0,25,0,4,5,9,3,0,4,3,0,26,0,0,6,23,8,0,4,6,0,48,0,0,7,29,3,0,7,0,0,48,0,4,4,14,0,0,0,0,0,25,3,0,0,11,3,0,0,0,0,17,0,4,0,3,4,0,0,0,0,12,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,27,108,33,8,15,15,5,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9
212041460,0,9,0,15,5,0,0,0,0,23,0,3,0,4,3,4,0,6,0,19,8,0,4,11,0,0,0,6,0,29,0,6,0,27,7,5,0,0,0,39,8,5,4,25,8,0,0,4,0,56,0,9,5,16,10,4,3,3,0,55,0,4,3,17,9,3,3,0,0,36,3,0,0,9,4,0,0,0,0,14,5,5,0,5,5,0,0,0,0,14,9,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,31,43,21,126,45,17,8,22,5,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,8
212041563,3,7,4,13,12,11,0,8,0,65,4,10,12,20,12,16,5,3,0,82,11,18,11,55,36,13,6,14,0,165,13,27,19,70,54,9,9,8,4,217,18,47,40,101,90,29,12,11,0,351,36,86,49,104,127,23,11,16,6,459,18,98,15,92,97,12,10,6,8,353,36,92,19,77,65,0,4,5,4,291,40,67,16,69,39,4,0,0,0,237,56,76,6,104,26,8,0,0,0,271,11,7,0,17,0,0,0,0,0,31,9,6,0,0,6,0,0,0,0,29,0,4,0,0,4,4,0,0,8,17,259,546,198,749,568,138,48,75,31,2616,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,8,0,0,0,0,0,14,0,0,3,9,0,3,0,7,0,28
212041564,4,10,14,3,12,10,14,18,0,88,6,3,19,3,27,14,22,20,9,124,13,18,24,7,56,22,57,45,5,247,24,25,48,15,95,23,94,87,12,410,64,46,121,22,203,38,287,167,15,962,106,73,201,17,291,77,352,134,37,1299,120,96,160,24,209,53,171,55,9,904,147,88,126,16,129,57,117,38,10,731,136,83,94,17,80,30,46,26,4,505,337,97,93,29,69,54,55,14,7,748,94,12,8,4,15,12,9,0,5,165,141,23,7,0,8,13,3,0,3,203,6,4,5,0,3,0,3,3,11,37,1212,576,929,166,1213,399,1237,627,126,6495,0,0,0,0,0,0,0,4,0,9,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,5,4,0,9,0,0,4,0,0,0,3,0,0,14,0,0,8,0,13,7,5,9,3,36
212041565,0,5,3,5,5,4,3,3,0,27,3,7,8,8,5,5,0,4,0,39,3,0,4,21,3,9,4,8,0,66,7,11,10,9,16,13,9,15,5,97,6,9,17,23,20,16,19,23,0,142,18,20,16,15,25,9,21,13,4,135,11,13,21,4,17,9,3,0,4,85,18,13,13,0,9,9,6,4,5,73,23,11,6,0,0,6,5,0,0,57,25,9,4,3,8,4,3,0,0,55,7,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,135,101,113,114,127,83,72,87,21,850,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,7,0,0,0,0,4,0,0,4,0,7,0,0,0,0,0,0,0,5,0,8,0,0,5,0,0,0,0,5,0,10
212041566,0,0,0,9,0,3,0,3,0,16,0,4,4,3,0,0,4,8,0,23,4,10,5,11,5,3,8,3,0,44,0,0,10,11,10,3,9,15,0,66,3,9,18,17,27,7,26,20,0,119,15,12,14,9,34,6,21,9,0,123,13,12,6,10,30,3,18,0,4,95,32,12,10,0,15,5,4,0,0,79,16,11,17,0,0,0,4,0,0,54,35,17,10,4,8,8,5,0,4,91,15,0,0,0,0,4,0,0,0,21,10,10,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,158,83,103,71,142,51,96,66,14,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
212051319,0,3,0,7,0,0,0,0,0,18,0,3,4,5,4,9,0,6,0,31,5,0,3,17,6,4,0,0,0,41,3,16,7,20,3,11,0,9,0,68,3,8,11,22,24,9,0,4,0,90,11,19,7,23,15,6,4,0,0,91,11,11,11,14,19,3,0,3,0,68,9,12,3,8,6,5,0,0,0,43,7,11,3,4,5,5,0,0,0,33,23,8,0,7,0,0,0,0,0,43,0,3,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,5,90,108,53,137,85,56,13,29,6,576,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
212051321,0,3,0,5,0,7,0,3,0,23,0,0,0,6,10,3,0,0,0,31,7,9,8,13,7,5,4,6,0,49,6,0,4,15,7,7,0,0,0,41,4,14,12,29,9,0,3,0,0,68,4,13,8,29,18,0,0,7,0,92,0,15,6,52,9,0,0,0,0,90,8,17,7,44,12,0,0,0,0,90,5,20,0,35,5,4,0,0,0,67,21,22,12,87,7,3,0,0,0,145,5,3,0,4,0,3,0,0,0,21,6,3,0,4,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,4,74,121,61,330,96,28,11,25,11,763,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,3,4,0,0,0,0,6,0,0,0,4,4,0,0,0,0,4
212051322,8,5,10,20,7,20,0,11,0,75,8,4,10,24,5,8,0,16,3,82,3,9,13,40,13,13,0,21,0,112,9,12,28,55,18,19,0,10,4,150,13,19,23,52,25,17,3,16,0,173,22,22,27,46,31,16,4,7,0,185,23,22,10,29,28,12,0,4,0,129,17,36,11,15,14,5,0,0,3,98,13,29,5,8,7,5,0,0,0,69,25,27,5,0,7,0,0,0,3,74,6,3,0,0,0,5,0,0,0,8,6,14,0,0,0,3,0,0,0,26,0,0,0,0,0,4,0,0,0,6,160,210,146,301,178,137,17,85,12,1253,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,3,0,12,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,7,6,7,0,0,0,23
212051323,0,0,4,3,0,0,0,0,0,19,0,9,6,5,5,0,0,0,0,19,0,6,7,3,5,0,0,3,0,29,0,3,3,9,3,0,0,7,0,29,8,0,3,11,13,0,0,4,0,43,6,10,10,12,9,0,0,0,3,52,0,6,9,0,5,0,0,0,0,22,8,10,5,6,6,0,0,0,0,23,4,8,0,0,5,0,0,0,0,13,4,3,0,4,6,0,0,0,0,26,0,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,7,42,57,48,63,62,13,11,15,4,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
212051324,0,0,7,7,11,12,7,5,0,42,3,0,7,16,14,7,6,10,0,55,9,10,5,27,18,15,8,11,0,99,7,21,18,30,28,15,11,8,0,141,4,21,37,36,44,14,11,22,8,194,34,48,70,32,100,24,19,12,6,342,28,62,54,28,71,21,8,4,4,285,40,53,62,14,35,17,8,8,0,236,31,43,23,13,22,10,0,5,0,164,94,69,51,6,30,13,0,0,4,274,35,19,3,0,9,3,0,0,0,70,60,16,9,0,4,8,0,0,7,98,0,0,0,0,0,0,0,0,0,11,359,373,343,229,400,170,72,86,35,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,3,5,0,0,0,5,0,13
212051325,0,3,4,15,5,13,7,10,0,58,0,0,3,21,13,5,5,7,0,60,7,17,15,24,37,15,4,17,3,139,14,24,27,47,55,21,12,19,9,219,18,17,36,43,84,27,29,25,4,277,47,52,66,59,129,22,28,28,9,437,41,66,65,27,91,24,26,14,8,355,45,88,83,13,83,22,21,11,6,371,59,60,38,9,31,15,13,10,10,241,165,106,81,12,39,29,14,10,4,457,63,13,7,0,5,11,0,0,0,101,109,19,7,3,5,6,0,3,0,159,0,8,0,4,3,0,0,0,0,19,569,481,442,274,601,228,155,160,48,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,3,0,0,8,0,0,0,4,5,3,4,0,0,11,0,0,0,7,3,6,3,0,6,22
212051326,3,0,6,11,11,8,5,9,4,54,6,7,8,19,4,11,9,5,0,72,16,8,13,21,23,10,10,12,0,107,16,14,21,35,19,17,20,16,0,163,12,24,41,43,44,20,36,9,4,226,32,30,57,44,59,29,20,24,0,296,31,39,30,27,29,18,18,4,0,193,36,26,21,17,15,9,19,4,0,142,26,26,15,13,8,5,0,4,3,99,53,33,10,20,14,9,0,0,3,152,13,3,0,3,0,0,0,0,0,30,16,10,0,5,4,4,0,0,0,40,5,0,3,0,3,0,0,0,3,13,273,215,224,275,242,144,136,93,26,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,0,0,0,3,6,3,0,0,0,16,0,0,0,4,4,0,0,4,0,20
212051327,0,0,3,8,6,5,0,3,0,23,6,0,0,8,9,6,0,0,0,28,6,5,4,18,6,8,0,14,0,64,0,9,7,19,11,8,0,6,0,68,11,4,24,30,13,3,0,3,0,90,7,13,12,28,13,11,0,0,0,87,13,11,11,7,3,4,0,3,0,60,11,9,3,7,6,0,0,0,0,42,9,3,3,7,4,0,0,0,0,22,18,11,0,3,3,0,0,0,3,37,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,82,78,68,154,83,45,3,41,4,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,3,0,3,4,0,0,3,0,11,0,0,0,7,5,0,0,0,0,4
212051567,0,0,0,8,7,7,6,3,0,33,7,7,14,8,8,9,3,5,0,55,0,7,14,10,26,10,4,13,5,89,11,17,23,25,32,6,10,18,4,144,19,17,44,31,43,17,13,27,3,205,35,42,108,35,71,17,22,23,0,353,42,45,69,18,79,8,17,6,3,291,62,68,84,18,77,10,4,0,0,327,45,67,50,9,28,4,0,4,0,204,116,122,63,34,25,12,4,0,9,393,28,23,14,0,4,0,0,0,0,70,61,33,6,0,0,8,0,0,0,107,3,0,0,0,0,0,0,0,0,8,449,447,485,207,422,110,81,114,31,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,5,0,0,0,0,11
