DATAFLOW,MEDAVG,REGION,REGION_TYPE,STATE,TIME_PERIOD,OBS_VALUE 
ABS:C21_G02_POA(1.0.0),2,6230,POA,5,2021,759
ABS:C21_G02_POA(1.0.0),2,5159,POA,4,2021,800
ABS:C21_G02_POA(1.0.0),2,2361,POA,1,2021,477
ABS:C21_G02_POA(1.0.0),2,6525,POA,5,2021,626
ABS:C21_G02_POA(1.0.0),2,6220,POA,5,2021,760
ABS:C21_G02_POA(1.0.0),2,3141,POA,2,2021,1395
ABS:C21_G02_POA(1.0.0),2,5655,POA,4,2021,565
ABS:C21_G02_POA(1.0.0),3,3222,POA,2,2021,1848
ABS:C21_G02_POA(1.0.0),3,4621,POA,3,2021,1114
ABS:C21_G02_POA(1.0.0),3,2179,POA,1,2021,2303
ABS:C21_G02_POA(1.0.0),3,2555,POA,1,2021,1312
ABS:C21_G02_POA(1.0.0),3,2264,POA,1,2021,1656
ABS:C21_G02_POA(1.0.0),3,3803,POA,2,2021,1623
ABS:C21_G02_POA(1.0.0),3,5302,POA,4,2021,1661
ABS:C21_G02_POA(1.0.0),3,6323,POA,5,2021,1349
ABS:C21_G02_POA(1.0.0),3,6071,POA,5,2021,2546
ABS:C21_G02_POA(1.0.0),3,3874,POA,2,2021,1257
ABS:C21_G02_POA(1.0.0),3,6010,POA,5,2021,3598
ABS:C21_G02_POA(1.0.0),3,2251,POA,1,2021,2192
ABS:C21_G02_POA(1.0.0),3,4884,POA,3,2021,1682
ABS:C21_G02_POA(1.0.0),3,6020,POA,5,2021,2959
ABS:C21_G02_POA(1.0.0),3,2033,POA,1,2021,2744
ABS:C21_G02_POA(1.0.0),3,2767,POA,1,2021,2108
ABS:C21_G02_POA(1.0.0),4,5464,POA,4,2021,1309
ABS:C21_G02_POA(1.0.0),4,3608,POA,2,2021,1183
ABS:C21_G02_POA(1.0.0),4,3683,POA,2,2021,1338
ABS:C21_G02_POA(1.0.0),4,2032,POA,1,2021,1746
ABS:C21_G02_POA(1.0.0),4,2880,POA,1,2021,1182
ABS:C21_G02_POA(1.0.0),4,4722,POA,3,2021,1838
ABS:C21_G02_POA(1.0.0),4,2096,POA,1,2021,2901
ABS:C21_G02_POA(1.0.0),4,6070,POA,5,2021,2388
ABS:C21_G02_POA(1.0.0),4,4732,POA,3,2021,1042
ABS:C21_G02_POA(1.0.0),4,7306,POA,6,2021,1182
ABS:C21_G02_POA(1.0.0),4,2350,POA,1,2021,1459
ABS:C21_G02_POA(1.0.0),4,2574,POA,1,2021,1841
ABS:C21_G02_POA(1.0.0),4,2086,POA,1,2021,3107
ABS:C21_G02_POA(1.0.0),4,3996,POA,2,2021,1291
ABS:C21_G02_POA(1.0.0),4,4376,POA,3,2021,955
ABS:C21_G02_POA(1.0.0),4,5084,POA,4,2021,1314
ABS:C21_G02_POA(1.0.0),4,4620,POA,3,2021,945
ABS:C21_G02_POA(1.0.0),4,3980,POA,2,2021,1847
ABS:C21_G02_POA(1.0.0),4,3075,POA,2,2021,1348
ABS:C21_G02_POA(1.0.0),4,7185,POA,6,2021,1274
ABS:C21_G02_POA(1.0.0),5,5631,POA,4,2021,1083
ABS:C21_G02_POA(1.0.0),5,4075,POA,3,2021,2167
ABS:C21_G02_POA(1.0.0),5,4883,POA,3,2021,1368
ABS:C21_G02_POA(1.0.0),5,4754,POA,3,2021,1700
ABS:C21_G02_POA(1.0.0),5,3467,POA,2,2021,1056
ABS:C21_G02_POA(1.0.0),5,2766,POA,1,2021,2167
ABS:C21_G02_POA(1.0.0),5,3802,POA,2,2021,1848
ABS:C21_G02_POA(1.0.0),5,4480,POA,3,2021,850
ABS:C21_G02_POA(1.0.0),5,2380,POA,1,2021,1517
ABS:C21_G02_POA(1.0.0),5,3393,POA,2,2021,750
ABS:C21_G02_POA(1.0.0),5,6760,POA,5,2021,0
ABS:C21_G02_POA(1.0.0),5,2706,POA,1,2021,1083
ABS:C21_G02_POA(1.0.0),5,4465,POA,3,2021,997
ABS:C21_G02_POA(1.0.0),5,5556,POA,4,2021,1213
ABS:C21_G02_POA(1.0.0),5,4375,POA,3,2021,1273
ABS:C21_G02_POA(1.0.0),5,2168,POA,1,2021,2000
ABS:C21_G02_POA(1.0.0),5,3788,POA,2,2021,2000
ABS:C21_G02_POA(1.0.0),5,5170,POA,4,2021,1320
ABS:C21_G02_POA(1.0.0),6,6424,POA,5,2021,125
ABS:C21_G02_POA(1.0.0),6,3822,POA,2,2021,300
ABS:C21_G02_POA(1.0.0),6,3607,POA,2,2021,207
ABS:C21_G02_POA(1.0.0),6,2196,POA,1,2021,400
ABS:C21_G02_POA(1.0.0),6,5272,POA,4,2021,150
ABS:C21_G02_POA(1.0.0),6,4158,POA,3,2021,370
ABS:C21_G02_POA(1.0.0),6,4171,POA,3,2021,470
ABS:C21_G02_POA(1.0.0),6,3211,POA,2,2021,427
ABS:C21_G02_POA(1.0.0),6,5690,POA,4,2021,160
ABS:C21_G02_POA(1.0.0),6,5240,POA,4,2021,325
ABS:C21_G02_POA(1.0.0),6,3588,POA,2,2021,175
ABS:C21_G02_POA(1.0.0),6,2506,POA,1,2021,290
ABS:C21_G02_POA(1.0.0),6,4615,POA,3,2021,225
ABS:C21_G02_POA(1.0.0),6,2573,POA,1,2021,410
ABS:C21_G02_POA(1.0.0),6,5722,POA,4,2021,150
ABS:C21_G02_POA(1.0.0),6,4074,POA,3,2021,440
ABS:C21_G02_POA(1.0.0),6,4892,POA,3,2021,120
ABS:C21_G02_POA(1.0.0),6,2022,POA,1,2021,660
ABS:C21_G02_POA(1.0.0),6,4502,POA,3,2021,360
ABS:C21_G02_POA(1.0.0),6,3271,POA,2,2021,160
ABS:C21_G02_POA(1.0.0),7,6465,POA,5,2021,0.5
ABS:C21_G02_POA(1.0.0),7,3928,POA,2,2021,0.6
ABS:C21_G02_POA(1.0.0),7,2603,POA,8,2021,0.9
ABS:C21_G02_POA(1.0.0),7,5033,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,4744,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,0870,POA,7,2021,0.9
ABS:C21_G02_POA(1.0.0),7,5309,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3063,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,6446,POA,5,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3634,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2905,POA,8,2021,0.8
ABS:C21_G02_POA(1.0.0),7,6181,POA,5,2021,0.7
ABS:C21_G02_POA(1.0.0),7,7212,POA,6,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3379,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3939,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,4215,POA,3,2021,0.9
ABS:C21_G02_POA(1.0.0),7,2379,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2319,POA,1,2021,0.7
ABS:C21_G02_POA(1.0.0),7,4374,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,4655,POA,3,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3392,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2039,POA,1,2021,1
ABS:C21_G02_POA(1.0.0),7,5068,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,5333,POA,4,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3116,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),8,3809,POA,2,2021,2.9
ABS:C21_G02_POA(1.0.0),8,4383,POA,3,2021,2
ABS:C21_G02_POA(1.0.0),8,2138,POA,1,2021,2.4
ABS:C21_G02_POA(1.0.0),8,3197,POA,2,2021,2.4
ABS:C21_G02_POA(1.0.0),8,2195,POA,1,2021,3.1
ABS:C21_G02_POA(1.0.0),8,5106,POA,4,2021,1.1
ABS:C21_G02_POA(1.0.0),8,3427,POA,2,2021,2.6
ABS:C21_G02_POA(1.0.0),8,3207,POA,2,2021,2.1
ABS:C21_G02_POA(1.0.0),8,6239,POA,5,2021,2.5
ABS:C21_G02_POA(1.0.0),8,4808,POA,3,2021,2.5
ABS:C21_G02_POA(1.0.0),8,4073,POA,3,2021,2.8
ABS:C21_G02_POA(1.0.0),8,4818,POA,3,2021,2.8
ABS:C21_G02_POA(1.0.0),8,6226,POA,5,2021,3
ABS:C21_G02_POA(1.0.0),8,3751,POA,2,2021,2.7
ABS:C21_G02_POA(1.0.0),8,3738,POA,2,2021,2.2
ABS:C21_G02_POA(1.0.0),8,4891,POA,3,2021,1.8
ABS:C21_G02_POA(1.0.0),8,4494,POA,3,2021,2.6
ABS:C21_G02_POA(1.0.0),8,5090,POA,4,2021,2.3
ABS:C21_G02_POA(1.0.0),1,2100,POA,1,2021,40
ABS:C21_G02_POA(1.0.0),1,2328,POA,1,2021,42
ABS:C21_G02_POA(1.0.0),1,2566,POA,1,2021,35
ABS:C21_G02_POA(1.0.0),1,3161,POA,2,2021,37
ABS:C21_G02_POA(1.0.0),1,3688,POA,2,2021,42
ABS:C21_G02_POA(1.0.0),1,3813,POA,2,2021,43
ABS:C21_G02_POA(1.0.0),1,3824,POA,2,2021,43
ABS:C21_G02_POA(1.0.0),1,4009,POA,3,2021,38
ABS:C21_G02_POA(1.0.0),1,4725,POA,3,2021,43
ABS:C21_G02_POA(1.0.0),1,4736,POA,3,2021,39
ABS:C21_G02_POA(1.0.0),1,5043,POA,4,2021,38
ABS:C21_G02_POA(1.0.0),1,5232,POA,4,2021,52
ABS:C21_G02_POA(1.0.0),1,5417,POA,4,2021,52
ABS:C21_G02_POA(1.0.0),1,5434,POA,4,2021,51
ABS:C21_G02_POA(1.0.0),1,5576,POA,4,2021,55
ABS:C21_G02_POA(1.0.0),1,6161,POA,5,2021,33
ABS:C21_G02_POA(1.0.0),1,6450,POA,5,2021,42
ABS:C21_G02_POA(1.0.0),1,6515,POA,5,2021,44
ABS:C21_G02_POA(1.0.0),1,6530,POA,5,2021,40
ABS:C21_G02_POA(1.0.0),1,6710,POA,5,2021,36
ABS:C21_G02_POA(1.0.0),1,7176,POA,6,2021,40
ABS:C21_G02_POA(1.0.0),2,4486,POA,3,2021,758
ABS:C21_G02_POA(1.0.0),2,3636,POA,2,2021,638
ABS:C21_G02_POA(1.0.0),2,4470,POA,3,2021,825
ABS:C21_G02_POA(1.0.0),2,6326,POA,5,2021,773
ABS:C21_G02_POA(1.0.0),2,4680,POA,3,2021,799
ABS:C21_G02_POA(1.0.0),2,6623,POA,5,2021,687
ABS:C21_G02_POA(1.0.0),2,3878,POA,2,2021,599
ABS:C21_G02_POA(1.0.0),2,5521,POA,4,2021,497
ABS:C21_G02_POA(1.0.0),2,0873,POA,7,2021,854
ABS:C21_G02_POA(1.0.0),2,5021,POA,4,2021,791
ABS:C21_G02_POA(1.0.0),2,3622,POA,2,2021,686
ABS:C21_G02_POA(1.0.0),2,2360,POA,1,2021,652
ABS:C21_G02_POA(1.0.0),2,3472,POA,2,2021,467
ABS:C21_G02_POA(1.0.0),2,0847,POA,7,2021,459
ABS:C21_G02_POA(1.0.0),2,5160,POA,4,2021,550
ABS:C21_G02_POA(1.0.0),2,6229,POA,5,2021,581
ABS:C21_G02_POA(1.0.0),2,6315,POA,5,2021,707
ABS:C21_G02_POA(1.0.0),2,5252,POA,4,2021,854
ABS:C21_G02_POA(1.0.0),2,2148,POA,1,2021,763
ABS:C21_G02_POA(1.0.0),2,5151,POA,4,2021,951
ABS:C21_G02_POA(1.0.0),2,3016,POA,2,2021,1089
ABS:C21_G02_POA(1.0.0),2,6398,POA,5,2021,493
ABS:C21_G02_POA(1.0.0),3,6072,POA,5,2021,2602
ABS:C21_G02_POA(1.0.0),3,5416,POA,4,2021,1312
ABS:C21_G02_POA(1.0.0),3,3687,POA,2,2021,1648
ABS:C21_G02_POA(1.0.0),3,4174,POA,3,2021,2364
ABS:C21_G02_POA(1.0.0),3,6019,POA,5,2021,2930
ABS:C21_G02_POA(1.0.0),3,2178,POA,1,2021,2320
ABS:C21_G02_POA(1.0.0),3,4724,POA,3,2021,2083
ABS:C21_G02_POA(1.0.0),3,5231,POA,4,2021,2287
ABS:C21_G02_POA(1.0.0),3,6370,POA,5,2021,1625
ABS:C21_G02_POA(1.0.0),3,3414,POA,2,2021,1441
ABS:C21_G02_POA(1.0.0),3,4405,POA,3,2021,1797
ABS:C21_G02_POA(1.0.0),3,7054,POA,6,2021,2170
ABS:C21_G02_POA(1.0.0),3,2836,POA,1,2021,1036
ABS:C21_G02_POA(1.0.0),3,2827,POA,1,2021,1360
ABS:C21_G02_POA(1.0.0),3,6063,POA,5,2021,1843
ABS:C21_G02_POA(1.0.0),3,3429,POA,2,2021,2237
ABS:C21_G02_POA(1.0.0),3,5042,POA,4,2021,1918
ABS:C21_G02_POA(1.0.0),3,6160,POA,5,2021,2713
ABS:C21_G02_POA(1.0.0),3,3274,POA,2,2021,1521
ABS:C21_G02_POA(1.0.0),3,4161,POA,3,2021,2059
ABS:C21_G02_POA(1.0.0),3,4883,POA,3,2021,1509
ABS:C21_G02_POA(1.0.0),4,5460,POA,4,2021,1243
ABS:C21_G02_POA(1.0.0),4,2031,POA,1,2021,2514
ABS:C21_G02_POA(1.0.0),4,5020,POA,4,2021,1758
ABS:C21_G02_POA(1.0.0),4,4615,POA,3,2021,909
ABS:C21_G02_POA(1.0.0),4,3469,POA,2,2021,855
ABS:C21_G02_POA(1.0.0),4,7184,POA,6,2021,795
ABS:C21_G02_POA(1.0.0),4,2879,POA,1,2021,841
ABS:C21_G02_POA(1.0.0),4,2647,POA,1,2021,1185
ABS:C21_G02_POA(1.0.0),4,2632,POA,1,2021,1307
ABS:C21_G02_POA(1.0.0),4,6434,POA,5,2021,1499
ABS:C21_G02_POA(1.0.0),4,5150,POA,4,2021,2666
ABS:C21_G02_POA(1.0.0),4,4114,POA,3,2021,1080
ABS:C21_G02_POA(1.0.0),4,6124,POA,5,2021,2057
ABS:C21_G02_POA(1.0.0),4,4468,POA,3,2021,1109
ABS:C21_G02_POA(1.0.0),4,3220,POA,2,2021,1891
ABS:C21_G02_POA(1.0.0),4,6560,POA,5,2021,1520
ABS:C21_G02_POA(1.0.0),4,7004,POA,6,2021,1820
ABS:C21_G02_POA(1.0.0),4,7016,POA,6,2021,1187
ABS:C21_G02_POA(1.0.0),4,2804,POA,1,2021,1164
ABS:C21_G02_POA(1.0.0),4,3230,POA,2,2021,1701
ABS:C21_G02_POA(1.0.0),4,3123,POA,2,2021,2253
ABS:C21_G02_POA(1.0.0),5,2463,POA,1,2021,1517
ABS:C21_G02_POA(1.0.0),5,2826,POA,1,2021,1520
ABS:C21_G02_POA(1.0.0),5,6215,POA,5,2021,1625
ABS:C21_G02_POA(1.0.0),5,3073,POA,2,2021,1986
ABS:C21_G02_POA(1.0.0),5,3084,POA,2,2021,2383
ABS:C21_G02_POA(1.0.0),5,2449,POA,1,2021,1083
ABS:C21_G02_POA(1.0.0),5,3859,POA,2,2021,1394
ABS:C21_G02_POA(1.0.0),5,3992,POA,2,2021,1517
ABS:C21_G02_POA(1.0.0),5,3951,POA,2,2021,1517
ABS:C21_G02_POA(1.0.0),5,6575,POA,5,2021,1048
ABS:C21_G02_POA(1.0.0),5,5167,POA,4,2021,1517
ABS:C21_G02_POA(1.0.0),5,2705,POA,1,2021,1300
ABS:C21_G02_POA(1.0.0),5,2767,POA,1,2021,2200
ABS:C21_G02_POA(1.0.0),5,6337,POA,5,2021,867
ABS:C21_G02_POA(1.0.0),5,4798,POA,3,2021,1300
ABS:C21_G02_POA(1.0.0),5,4160,POA,3,2021,2037
ABS:C21_G02_POA(1.0.0),5,5482,POA,4,2021,988
ABS:C21_G02_POA(1.0.0),5,4374,POA,3,2021,1172
ABS:C21_G02_POA(1.0.0),5,3273,POA,2,2021,1083
ABS:C21_G02_POA(1.0.0),5,5701,POA,4,2021,0
ABS:C21_G02_POA(1.0.0),6,3888,POA,2,2021,200
ABS:C21_G02_POA(1.0.0),6,2425,POA,1,2021,310
ABS:C21_G02_POA(1.0.0),6,2631,POA,1,2021,260
ABS:C21_G02_POA(1.0.0),6,2284,POA,1,2021,365
ABS:C21_G02_POA(1.0.0),6,6081,POA,5,2021,400
ABS:C21_G02_POA(1.0.0),6,2574,POA,1,2021,415
ABS:C21_G02_POA(1.0.0),6,5203,POA,4,2021,250
ABS:C21_G02_POA(1.0.0),6,3797,POA,2,2021,300
ABS:C21_G02_POA(1.0.0),6,7263,POA,6,2021,203
ABS:C21_G02_POA(1.0.0),6,2263,POA,1,2021,350
ABS:C21_G02_POA(1.0.0),6,4713,POA,3,2021,120
ABS:C21_G02_POA(1.0.0),6,6355,POA,5,2021,200
ABS:C21_G02_POA(1.0.0),6,6502,POA,5,2021,290
ABS:C21_G02_POA(1.0.0),6,4073,POA,3,2021,455
ABS:C21_G02_POA(1.0.0),6,5311,POA,4,2021,155
ABS:C21_G02_POA(1.0.0),6,4505,POA,3,2021,360
ABS:C21_G02_POA(1.0.0),6,6632,POA,5,2021,0
ABS:C21_G02_POA(1.0.0),6,3122,POA,2,2021,400
ABS:C21_G02_POA(1.0.0),6,6007,POA,5,2021,420
ABS:C21_G02_POA(1.0.0),6,5554,POA,4,2021,250
ABS:C21_G02_POA(1.0.0),6,5373,POA,4,2021,245
ABS:C21_G02_POA(1.0.0),6,6448,POA,5,2021,290
ABS:C21_G02_POA(1.0.0),6,3965,POA,2,2021,220
ABS:C21_G02_POA(1.0.0),6,3666,POA,2,2021,250
ABS:C21_G02_POA(1.0.0),6,3760,POA,2,2021,278
ABS:C21_G02_POA(1.0.0),6,2505,POA,1,2021,340
ABS:C21_G02_POA(1.0.0),7,4731,POA,3,2021,0.9
ABS:C21_G02_POA(1.0.0),7,5009,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,4218,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3777,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3597,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2228,POA,1,2021,0.9
ABS:C21_G02_POA(1.0.0),7,6228,POA,5,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2448,POA,1,2021,0.7
ABS:C21_G02_POA(1.0.0),7,6105,POA,5,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3698,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2105,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3451,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3995,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,5092,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,0830,POA,7,2021,0.9
ABS:C21_G02_POA(1.0.0),7,6385,POA,5,2021,0.5
ABS:C21_G02_POA(1.0.0),7,4424,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2380,POA,1,2021,0.7
ABS:C21_G02_POA(1.0.0),7,5132,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3563,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2318,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2867,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,5237,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2095,POA,1,2021,1
ABS:C21_G02_POA(1.0.0),7,6285,POA,5,2021,0.8
ABS:C21_G02_POA(1.0.0),8,5652,POA,4,2021,2.3
ABS:C21_G02_POA(1.0.0),8,3482,POA,2,2021,2.3
ABS:C21_G02_POA(1.0.0),8,2776,POA,1,2021,2.7
ABS:C21_G02_POA(1.0.0),8,6150,POA,5,2021,2.8
ABS:C21_G02_POA(1.0.0),8,2137,POA,1,2021,2.6
ABS:C21_G02_POA(1.0.0),8,5552,POA,4,2021,2.5
ABS:C21_G02_POA(1.0.0),8,2077,POA,1,2021,2.6
ABS:C21_G02_POA(1.0.0),8,3254,POA,2,2021,2.6
ABS:C21_G02_POA(1.0.0),8,4892,POA,3,2021,3.4
ABS:C21_G02_POA(1.0.0),8,2196,POA,1,2021,3.1
ABS:C21_G02_POA(1.0.0),8,6631,POA,5,2021,1.7
ABS:C21_G02_POA(1.0.0),8,3937,POA,2,2021,2.6
ABS:C21_G02_POA(1.0.0),8,4132,POA,3,2021,3.2
ABS:C21_G02_POA(1.0.0),8,6018,POA,5,2021,2.5
ABS:C21_G02_POA(1.0.0),8,6051,POA,5,2021,1.9
ABS:C21_G02_POA(1.0.0),8,2808,POA,1,2021,2
ABS:C21_G02_POA(1.0.0),8,3390,POA,2,2021,2.2
ABS:C21_G02_POA(1.0.0),8,4817,POA,3,2021,2.7
ABS:C21_G02_POA(1.0.0),8,2669,POA,1,2021,2.4
ABS:C21_G02_POA(1.0.0),8,2262,POA,1,2021,2.5
ABS:C21_G02_POA(1.0.0),8,4479,POA,3,2021,2.2
ABS:C21_G02_POA(1.0.0),8,3887,POA,2,2021,2.1
ABS:C21_G02_POA(1.0.0),8,3345,POA,2,2021,2.7
ABS:C21_G02_POA(1.0.0),8,0860,POA,7,2021,2.7
ABS:C21_G02_POA(1.0.0),8,5031,POA,4,2021,2.3
ABS:C21_G02_POA(1.0.0),8,3575,POA,2,2021,2.3
ABS:C21_G02_POA(1.0.0),8,3799,POA,2,2021,2.3
ABS:C21_G02_POA(1.0.0),1,2024,POA,1,2021,38
ABS:C21_G02_POA(1.0.0),1,2089,POA,1,2021,38
ABS:C21_G02_POA(1.0.0),1,2443,POA,1,2021,61
ABS:C21_G02_POA(1.0.0),1,2487,POA,1,2021,46
ABS:C21_G02_POA(1.0.0),1,2575,POA,1,2021,42
ABS:C21_G02_POA(1.0.0),1,2871,POA,1,2021,42
ABS:C21_G02_POA(1.0.0),1,3066,POA,2,2021,33
ABS:C21_G02_POA(1.0.0),1,3111,POA,2,2021,45
ABS:C21_G02_POA(1.0.0),1,3171,POA,2,2021,36
ABS:C21_G02_POA(1.0.0),1,3364,POA,2,2021,47
ABS:C21_G02_POA(1.0.0),1,3557,POA,2,2021,41
ABS:C21_G02_POA(1.0.0),1,3590,POA,2,2021,42
ABS:C21_G02_POA(1.0.0),1,3704,POA,2,2021,57
ABS:C21_G02_POA(1.0.0),1,4116,POA,3,2021,35
ABS:C21_G02_POA(1.0.0),1,4419,POA,3,2021,35
ABS:C21_G02_POA(1.0.0),1,4555,POA,3,2021,43
ABS:C21_G02_POA(1.0.0),1,4606,POA,3,2021,52
ABS:C21_G02_POA(1.0.0),1,5121,POA,4,2021,37
ABS:C21_G02_POA(1.0.0),1,5242,POA,4,2021,44
ABS:C21_G02_POA(1.0.0),1,5701,POA,4,2021,44
ABS:C21_G02_POA(1.0.0),1,6029,POA,5,2021,43
ABS:C21_G02_POA(1.0.0),1,7315,POA,6,2021,48
ABS:C21_G02_POA(1.0.0),1,0812,POA,7,2021,37
ABS:C21_G02_POA(1.0.0),2,3488,POA,2,2021,840
ABS:C21_G02_POA(1.0.0),2,4307,POA,3,2021,739
ABS:C21_G02_POA(1.0.0),2,3337,POA,2,2021,675
ABS:C21_G02_POA(1.0.0),2,3381,POA,2,2021,773
ABS:C21_G02_POA(1.0.0),2,2308,POA,1,2021,302
ABS:C21_G02_POA(1.0.0),2,4829,POA,3,2021,1030
ABS:C21_G02_POA(1.0.0),2,7214,POA,6,2021,462
ABS:C21_G02_POA(1.0.0),2,2381,POA,1,2021,657
ABS:C21_G02_POA(1.0.0),2,4363,POA,3,2021,696
ABS:C21_G02_POA(1.0.0),2,5640,POA,4,2021,705
ABS:C21_G02_POA(1.0.0),2,5035,POA,4,2021,886
ABS:C21_G02_POA(1.0.0),2,2769,POA,1,2021,1207
ABS:C21_G02_POA(1.0.0),2,6448,POA,5,2021,702
ABS:C21_G02_POA(1.0.0),2,2257,POA,1,2021,697
ABS:C21_G02_POA(1.0.0),2,4127,POA,3,2021,739
ABS:C21_G02_POA(1.0.0),2,2678,POA,1,2021,317
ABS:C21_G02_POA(1.0.0),2,5311,POA,4,2021,594
ABS:C21_G02_POA(1.0.0),2,3026,POA,2,2021,848
ABS:C21_G02_POA(1.0.0),2,7000,POA,6,2021,891
ABS:C21_G02_POA(1.0.0),2,3189,POA,2,2021,939
ABS:C21_G02_POA(1.0.0),2,2803,POA,1,2021,646
ABS:C21_G02_POA(1.0.0),2,3805,POA,2,2021,745
ABS:C21_G02_POA(1.0.0),2,3930,POA,2,2021,966
ABS:C21_G02_POA(1.0.0),3,6504,POA,5,2021,1687
ABS:C21_G02_POA(1.0.0),3,3875,POA,2,2021,1540
ABS:C21_G02_POA(1.0.0),3,3199,POA,2,2021,2059
ABS:C21_G02_POA(1.0.0),3,4064,POA,3,2021,3406
ABS:C21_G02_POA(1.0.0),3,2486,POA,1,2021,1626
ABS:C21_G02_POA(1.0.0),3,2131,POA,1,2021,2256
ABS:C21_G02_POA(1.0.0),3,3044,POA,2,2021,2568
ABS:C21_G02_POA(1.0.0),3,3283,POA,2,2021,2088
ABS:C21_G02_POA(1.0.0),3,4010,POA,3,2021,2528
ABS:C21_G02_POA(1.0.0),3,2576,POA,1,2021,2204
ABS:C21_G02_POA(1.0.0),3,2088,POA,1,2021,4502
ABS:C21_G02_POA(1.0.0),3,5700,POA,4,2021,1542
ABS:C21_G02_POA(1.0.0),3,3172,POA,2,2021,1883
ABS:C21_G02_POA(1.0.0),3,6228,POA,5,2021,1624
ABS:C21_G02_POA(1.0.0),3,3740,POA,2,2021,1862
ABS:C21_G02_POA(1.0.0),3,4810,POA,3,2021,2351
ABS:C21_G02_POA(1.0.0),3,4560,POA,3,2021,1734
ABS:C21_G02_POA(1.0.0),3,5276,POA,4,2021,1673
ABS:C21_G02_POA(1.0.0),3,3612,POA,2,2021,1236
ABS:C21_G02_POA(1.0.0),3,3950,POA,2,2021,1541
ABS:C21_G02_POA(1.0.0),3,5092,POA,4,2021,1831
ABS:C21_G02_POA(1.0.0),3,7023,POA,6,2021,1821
ABS:C21_G02_POA(1.0.0),3,2717,POA,1,2021,1383
ABS:C21_G02_POA(1.0.0),3,2197,POA,1,2021,1575
ABS:C21_G02_POA(1.0.0),3,5381,POA,4,2021,933
ABS:C21_G02_POA(1.0.0),4,4516,POA,3,2021,2183
ABS:C21_G02_POA(1.0.0),4,5310,POA,4,2021,1125
ABS:C21_G02_POA(1.0.0),4,6018,POA,5,2021,2210
ABS:C21_G02_POA(1.0.0),4,2527,POA,1,2021,1884
ABS:C21_G02_POA(1.0.0),4,3396,POA,2,2021,1120
ABS:C21_G02_POA(1.0.0),4,3919,POA,2,2021,1447
ABS:C21_G02_POA(1.0.0),4,3929,POA,2,2021,2104
ABS:C21_G02_POA(1.0.0),4,3533,POA,2,2021,941
ABS:C21_G02_POA(1.0.0),4,6288,POA,5,2021,1298
ABS:C21_G02_POA(1.0.0),4,5633,POA,4,2021,1125
ABS:C21_G02_POA(1.0.0),4,5072,POA,4,2021,1797
ABS:C21_G02_POA(1.0.0),4,3055,POA,2,2021,1797
ABS:C21_G02_POA(1.0.0),4,3759,POA,2,2021,2367
ABS:C21_G02_POA(1.0.0),4,2382,POA,1,2021,1477
ABS:C21_G02_POA(1.0.0),4,2424,POA,1,2021,1105
ABS:C21_G02_POA(1.0.0),4,2912,POA,8,2021,2208
ABS:C21_G02_POA(1.0.0),4,3132,POA,2,2021,2030
ABS:C21_G02_POA(1.0.0),4,5134,POA,4,2021,1895
ABS:C21_G02_POA(1.0.0),4,4313,POA,3,2021,1047
ABS:C21_G02_POA(1.0.0),4,3685,POA,2,2021,1351
ABS:C21_G02_POA(1.0.0),4,2307,POA,1,2021,1344
ABS:C21_G02_POA(1.0.0),4,2040,POA,1,2021,2727
